title,subject,type,id,family_name,given_name
,Tierphysiologie,Habilitation,7ad17a37-369c-056c-77d1-4d4c60ea8a11,Becker,Max Friedrich
Reaktionstechnische Studien über die Mutarotation der Glucothiose.,Chemie,Dissertation,7ad17a37-369c-056c-77d1-4d4c60ea8a11,Becker,Max Friedrich
,,,dce95472-1032-a4a2-3f3c-4d4c60853228,Klein,Friedrich
Einige an Eiweisskörpern der Leber und anderer Organe gemachte Beobachtungen,Medizin,Dissertation,dce95472-1032-a4a2-3f3c-4d4c60853228,Klein,Friedrich
,,Dissertation,dce95472-1032-a4a2-3f3c-4d4c60853228,Klein,Friedrich
Formgeschichte der Mischna. Mit besonderer Berücksichtigung des Traktats Abot.,Evangelische Theologie,,7507843a-e57a-9146-3c5d-4e3167487ef4,Maass,Fritz Otto Ernst Moritz
Exstase im atlichen Prophetentum.,Altes Testament,Habilitation,7507843a-e57a-9146-3c5d-4e3167487ef4,Maass,Fritz Otto Ernst Moritz
Kasuistischer Beitrag zur pathologischen Anatomie der symmetrischen Linsenkernerweiterung bei CO Vergiftung.,Medizin,Dissertation,63370e38-a696-c8a2-b2af-4d4c60773cbd,Ruge,Heinrich Gustav Sophus
Das Verhalten der Lufttemperatur und Luftfeuchtigkeit auf einem modernen Kreuzer in den Tropen.,Tropenhygiene und Tropenmedizin,,63370e38-a696-c8a2-b2af-4d4c60773cbd,Ruge,Heinrich Gustav Sophus
Die ovale Mandibularanaesthesie im Felde.,Medizin,Dissertation,42673d06-1487-cafb-4e40-4d4c60bf29b7,Spanner,Rudolf Maria
Der Pfortaderkreislauf in der Vogelniere.,Anatomie,,42673d06-1487-cafb-4e40-4d4c60bf29b7,Spanner,Rudolf Maria
Ocellus Lucanus.,klassische Philologie,Dissertation,5e0fad5a-ccc4-aacb-71f8-4d4c6015c38a,Harder,Richard Heddies
Über Ciceros Somnium Scipionis.,klassische Philologie,Habilitation,5e0fad5a-ccc4-aacb-71f8-4d4c6015c38a,Harder,Richard Heddies
Geschichte des Musikwesens in Heidelberg bis zum Ende des 18. Jahrhunderts.,Musikwissenschaft,Dissertation,1506cbe5-2e70-8d12-d633-4d4c60723f0d,Stein,Fritz Wilhelm
Physiologisch-anatomische Untersuchungen über die Accommodation des Vogelauges.,Ophthalmologie,Habilitation,96cd0b8f-aa11-0cba-10b4-4d4c60def247,Heine,Leopold
Über solide Ovarialtumore.,Medizin,Dissertation,96cd0b8f-aa11-0cba-10b4-4d4c60def247,Heine,Leopold
Diss. de mora secundum juris Romani principia,Jura,,eccf3554-6602-412f-ae67-d7c68e7d88e6,Ratjen,Henning
Die Lage des Spitzenstosses und die Percussion des Herzens im Kindesalter.,"Innere Medizin, Kinderheilkunde",Habilitation,44db8361-16b9-7acf-a05c-4d4c6012968c,Starck,Wilhelm von
Ein Beitrag zu der Lehre vom Sarcom.,"Medizin, Chirugie, Geburtshilfe",Dissertation,44db8361-16b9-7acf-a05c-4d4c6012968c,Starck,Wilhelm von
	 Beiträge zur Quantifizierung innerbetrieblicher Werte im landwirtschaftlichen Betrieb.,,Habilitation,2b5c4157-0336-2754-dc14-4e806f1efca8,Steinhauser,Hugo
Die Viehhaltung im Dienste der Bodenbefruchtung. Ein Beitrag zur Frage einer viehschwachen und viehlosen Wirtschaftsweise unter besonderer Berücksichtigung der bayerischen Verhältnisse.,Agrarwissenschaften,Dissertation,2b5c4157-0336-2754-dc14-4e806f1efca8,Steinhauser,Hugo
Experimentelles Ulcus ventriculi: Zugleich e. neue Theorie s. Genese,Magengeschwüre,Habilitation,34fce0d8-ab10-ff18-1fed-4d4c609df9d6,Stuber,Bernhard
Über die Todesursachen der Kinder während der Geburt,Totgeburten,Dissertation,34fce0d8-ab10-ff18-1fed-4d4c609df9d6,Stuber,Bernhard
Id quod interest. Studien zum römischen Recht des Schadensersatzes.,Römisches Recht,Habilitation,7522023e-417d-d75b-99fd-4e560cd61204,Medicus,Dieter
Zur Geschichte des Senatus consultum Velleianum.,Römisches Recht,Dissertation,7522023e-417d-d75b-99fd-4e560cd61204,Medicus,Dieter
Enzymatische Untersuchungen zum Stoffwechsel des Acetanilid in Lebermikrosomen.,,Habilitation,c57e3f85-9420-3059-6c07-4e96f67f249a,Krisch,Klaus Helmut
"Über die Ausscheidung hoher Kochsalzgaben bei der durstenden Ratte an Hand von Na-, K- und N-Bilanzen.",Medizin,Dissertation,c57e3f85-9420-3059-6c07-4e96f67f249a,Krisch,Klaus Helmut
Über Härte und Enthärtung des Wassers.,Medizin,Dissertation,82678f6a-1f71-c528-90ff-4d4c600bd9d0,Bernsmeier,Arnold Heinrich Wilhelm
Die chemische Blockierung des adrenergischen Systems am Menschen.,Innere Medizin,Habilitation,82678f6a-1f71-c528-90ff-4d4c600bd9d0,Bernsmeier,Arnold Heinrich Wilhelm
Einige ökonomische Probleme grünlandstarker Betriebe,Agrarwissenschaft,Habilitation,f1270f2f-2842-276c-6c08-4d4c60ab1829,Jungehülsing,Hans
Möglichkeiten der Kostensenkung im Futterbau,Agrarwissenschaft,Dissertation,f1270f2f-2842-276c-6c08-4d4c60ab1829,Jungehülsing,Hans
"Kinematik der Gliedbewegungen, dargestellt am Hüft- und Ellenbogengelenk: Gelenkstudien II.","Anatomie, Entwicklungsgeschichte",Habilitation,5802146d-3047-ed68-6e42-4d4c6062410f,Knese,Karl-Heinrich
Das Kopfgelenk der aquatilen Säugetiere.,Vergleichende Anatomie,Dissertation,5802146d-3047-ed68-6e42-4d4c6062410f,Knese,Karl-Heinrich
"Kopfgelenk, Kopfhaltung und -bewegung des Menschen.",Anatomie,Dissertation,5802146d-3047-ed68-6e42-4d4c6062410f,Knese,Karl-Heinrich
Die sexuelle Ausgestaltung der Vorderextremitäten der anuren Amphibien.,Meeresbiologie,,7fff7798-7751-805a-030b-4d4c60be6365,Kändler,Albin Rudolf
"Untersuchungen über Fortpflanzung, Wachstum und Variabilität der Arten des Sandaals in Ost- und Nordsee, mit besonderer Berücksichtigung der Saisonrassen von Ammodytes Tobianus L.",,Habilitation,7fff7798-7751-805a-030b-4d4c60be6365,Kändler,Albin Rudolf
"Über den Zusammenhang zwischen osmotischem Druck, Blutdruck, insbesondere Capillardruck und Augendruck nach neuen experimentellen und klinischen Untersuchungen",Augenheilkunde,Habilitation,49e63484-cebe-98e5-e2c0-4d4c60c16c62,Dieter,Walter
Die Strömung in den Capillaren und ihre Beziehung zur Gefäßfunktion,Medizin,Dissertation,49e63484-cebe-98e5-e2c0-4d4c60c16c62,Dieter,Walter
Die Bedeutung der reaktiven Abnormisierung für die Beurteilung von Kindesmörderinnen,gerichtliche und soziale Medizin,Habilitation,d79bcd63-531e-575e-04a7-4ec6683eea66,Gerchow,Joachim Hermann Karl Heinrich Ludwig
Über die Schmerzempfindung bei Neugeborenen und ihre forensische Bedeutung,gerichtliche und soziale Medizin,Dissertation,d79bcd63-531e-575e-04a7-4ec6683eea66,Gerchow,Joachim Hermann Karl Heinrich Ludwig
Eine neue Methode zur Verfeinerung der Tuberkulose-Diagnostik.,Medizin,Dissertation,569b321a-7189-ed99-63be-4d4c60f0ba7c,Reinwein,Helmuth Heinrich Paul Ludwig August
Ueber die Ursachen der Stoffwechselsteigerung nach Eiweißnahrung.,,Habilitation,569b321a-7189-ed99-63be-4d4c60f0ba7c,Reinwein,Helmuth Heinrich Paul Ludwig August
Die Prüfung der Nierenfunktion durch Bestimmung des Harnstoffes im Speichel.,Chirurgie,Dissertation,b5f7d085-b52a-ff31-a06f-4d4c602cf200,Küntscher,Gerhard Bruno Gustav
Die Bedeutung der Darstellung des Kraftflusses im Knochen für die Chirurgie.,Chirurgie,Habilitation,b5f7d085-b52a-ff31-a06f-4d4c602cf200,Küntscher,Gerhard Bruno Gustav
Untersuchungen über Wachstum und tropistische Bewegungserscheinungen der Rhizoiden thallöser Lebermoose.,Botanik,Dissertation,5e7c49b9-9f2b-9516-f1c1-4d4c6011d4e6,Weinert,Carl Johannes
Biologische Grundlagen für Rassenkunde und Rassenhygiene.,Anthropologie,Habilitation,5e7c49b9-9f2b-9516-f1c1-4d4c6011d4e6,Weinert,Carl Johannes
Die Handels- und Verarbeitungsspannen bei Nahrungsmitteln. Eine Auswertung amerikanischer Untersuchungen.,Landwirtschaftliche Marktlehre,Dissertation,8c399b06-b62f-99ca-b78b-4d4c606eb029,Schmitt,Günther
,,Habilitation,26b7ed83-c214-6485-c3ee-4eb01ea37922,Ott,Karl August
,,Dissertation,26b7ed83-c214-6485-c3ee-4eb01ea37922,Ott,Karl August
Zur Pathologie der Lepra maculoanästhetica.,Dermatologie,Habilitation,c0f13138-4a80-7a35-44e5-4d4c603236fc,Klingmüller,Viktor
,Medizin,Dissertation,c0f13138-4a80-7a35-44e5-4d4c603236fc,Klingmüller,Viktor
,Anatomie,Habilitation,14e2fa63-5922-7af4-7038-4d4c60c186f2,Ortmann,Rolf
Die Placenta einer in situ fixierten Keimblase aus der 4. Woche.,Medizin,Dissertation,14e2fa63-5922-7af4-7038-4d4c60c186f2,Ortmann,Rolf
Die Methode der nationalökonomischen Forschungen Johann Heinrichs von Thünen.,Staatswissenschaften,Dissertation,f276762b-f21e-d012-9ed1-4d4c60b13046,Passow,Richard
,,Habilitation,f276762b-f21e-d012-9ed1-4d4c60b13046,Passow,Richard
Sage und Legende in der Kaiserchronik. Untersuchungen über Quelle und Aufbau der Dichtung.,Deutsche Philologie,Dissertation,bc580021-ec19-9f3f-812b-4ea55951f302,Ohly,Friedrich
Untersuchungen zur Geschichte der abendländischen Auslegung des Hohen Liedes bis zum Ende des 13. Jahrhunderts.,Deutsche Philologie,Habilitation,bc580021-ec19-9f3f-812b-4ea55951f302,Ohly,Friedrich
Untersuchungen mit verschiedenen Clearancemethoden über die Reifung der Nierenfunktion im Laufe der Kindheit.,Kinderheilkunde,,a4366236-7200-4659-8bef-834c08abdffc,Rohwedder,Hanns-Jürgen
Über erbliche Mißbildungen der Iris.,Medizin,Dissertation,a4366236-7200-4659-8bef-834c08abdffc,Rohwedder,Hanns-Jürgen
Taufe und Sünde im ältesten Christentum bis auf Origenes. Ein Beitrag zur altchristlichen Dogmengeschichte.,Neues Testament,Habilitation,55de8a65-c193-6730-576d-4d4c60929879,Windisch,Hans
Die Theodizee des christlichen Apologeten Justin.,Theologie,Dissertation,55de8a65-c193-6730-576d-4d4c60929879,Windisch,Hans
Prophetismus in Afrika.,Ethnologie,Dissertation,7c31c513-80f2-91aa-3218-4e4cfa07d673,Schlosser,Katesa
Neue Sozialverbände der Eingeborenen in Süd- und Südwestafrika. Ihre Entstehung und Struktur; Ergebnisse einer Studienreise 1953.,Ethnologie,Habilitation,7c31c513-80f2-91aa-3218-4e4cfa07d673,Schlosser,Katesa
Über die Anlage seitlicher Organe bei den Pflanzen,Naturwissenschaften,Dissertation,7a1b58ae-a521-4697-a79c-503c4134a665,Karsten,George Henry Hermann
Beitrag zur Entwicklungsgeschichte einiger Gnetum-Arten,Botanik,,7a1b58ae-a521-4697-a79c-503c4134a665,Karsten,George Henry Hermann
Der Schlüpfrythmus der Insekten.,Ökologie,Habilitation,b00b972b-3109-28f5-5fc8-4d4c606b55d4,Remmert,Hermann
Ökologische Untersuchungen über die Dipteren der Nord- und Ostsee.,Biologie,Dissertation,b00b972b-3109-28f5-5fc8-4d4c606b55d4,Remmert,Hermann
Studien zum Zeitverständnis des Alten Testaments,Altes Testament,,8d08a51c-a0d1-b24d-a06a-4d4c602ce57b,Vollborn,Werner
Innerzeitliche oder endzeitliche Gerichtserwartung? Ein Beitrag zu Amos und Jesaja,Theologie,Dissertation,8d08a51c-a0d1-b24d-a06a-4d4c602ce57b,Vollborn,Werner
,"Bürgerliches Recht, Zivilprozessrecht und Privatrechtsgeschichte",Habilitation,a3368bb7-3686-ed19-776f-4e4a7ec41a67,Paulus,Gotthard
Der Anwendungsbereich des § 419 BGB.,Rechts- und Staatswissenschaften,Dissertation,a3368bb7-3686-ed19-776f-4e4a7ec41a67,Paulus,Gotthard
Über phsische Ein- und Austrittswirkungen der Cocaingruppe am Gefäßpräparat und Versuch einer allgemeinen Wertung der phasischen Eingriffswirkung überhaupt.,Pharmakologie,Dissertation,ca0e24d0-a4f4-9316-ade6-4e9d72f84091,Rentz,Eduard Carl Gotthard
Rationelle Arzneiverordnung.,"Pharmakologie, Toxikologie",Habilitation,ca0e24d0-a4f4-9316-ade6-4e9d72f84091,Rentz,Eduard Carl Gotthard
Die Bedeutung des Arbeiterinnenschutzes : eine Studie an der Entwicklung der englischen Fabrikgesetze,Wirtschaftswissenschaft,Habilitation,e0666226-0016-9fdf-c0f4-4d4c60d8bb91,Gerlach,Kurt Albert
Dänemarks Stellung in der Weltwirtschaft : unter besonderer Berücksichtigung der Handelsbeziehungen zu Deutschland,Wirtschaftswissenschaft,Dissertation,e0666226-0016-9fdf-c0f4-4d4c60d8bb91,Gerlach,Kurt Albert
"Eine neue Methode, die negativen und ungeraden Potenzen der Entfernungen der Himmelskörper zu entwickeln.",Astronomie,Habilitation,2eaac61c-14df-4b25-1042-4d4c602d975e,Harzer,Paul Hermann
Untersuchung über Brorsens Komet im Jahre 1842.,Astronomie,Dissertation,2eaac61c-14df-4b25-1042-4d4c602d975e,Harzer,Paul Hermann
Die Anfänge der statuarischen Gruppe.,Klassische Archäologie,Dissertation,b192b25e-d1c2-4392-8734-818c0df36d3d,Sauer,Bruno
Altnaxische Marmorkunst.,Klassische Archäologie,Habilitation,b192b25e-d1c2-4392-8734-818c0df36d3d,Sauer,Bruno
"Damol, ein neues Desinfektionsmittel.",Zahnmedizin,Dissertation,df95553a-fc44-b3f7-6d70-4d4c6016de19,Franke,Josef
Über die Okklusalwanderung der Zähne des Menschen; zugleich ein Beitrag zum Problem des Zahndurchbruchs.,"Zahn-, Mund-, Kieferheilkunde",Habilitation,df95553a-fc44-b3f7-6d70-4d4c6016de19,Franke,Josef
Die Wirtschaftsreform des Grossbetriebes in vorkapitalistischer Zeit.,Wirtschaftswissenschaften,Dissertation,165f97c7-a5e6-0fe5-d005-4d4c60e73887,Baade,Fritz
Faunistische und stratigraphische Untersuchung der Parkinsonienschichten des Teutoburger Waldes bei Bielefeld,Geologie,Dissertation,817198ff-1631-e0cf-7bfa-4d4c60d92689,Wetzel,Konrad Alois Siegmund Karl Walter
,"Geologie, Paläontologie, Petrographie",Habilitation,817198ff-1631-e0cf-7bfa-4d4c60d92689,Wetzel,Konrad Alois Siegmund Karl Walter
Renaissancetheater und Volksschauspiel.,Volkskunde,Dissertation,8771043c-bdbe-5672-c7a7-4ea6a43f98f6,Kretzenbacher,Leopold Felix
Germanische Mythen in der epischen Volksdichtung der Slowenen.,Volkskunde,Habilitation,8771043c-bdbe-5672-c7a7-4ea6a43f98f6,Kretzenbacher,Leopold Felix
Zur vergleichenden Histologie der Lungenalveole.,Medizin,Habilitation,164c9692-015f-75df-7442-4d4c60bb0560,Bargmann,Wolfgang Ludwig
Über Struktur und Speicherungsvermögen des Nierenglomerulus.,Histologie,Dissertation,164c9692-015f-75df-7442-4d4c60bb0560,Bargmann,Wolfgang Ludwig
Studien zum Gottesgnadentum der katholischen Majestäten und der preußischen Monarchen.,Rechts- und Staatswissenschaft,Dissertation,bfbe5169-75b5-1370-6ab2-4d4c60dfe6d4,Unruh,Georg-Christoph von
Der Kreis. Ursprung und Ordnung einer kommunalen Körperschaft.,Rechts- und Staatswissenschaften,,bfbe5169-75b5-1370-6ab2-4d4c60dfe6d4,Unruh,Georg-Christoph von
,Theologie,Habilitation,5a72f42f-ef06-cc1d-c0bb-4d4c600029bb,Bülck,Walter Gustav
,Theologie,,5a72f42f-ef06-cc1d-c0bb-4d4c600029bb,Bülck,Walter Gustav
Orla Lehmann und der nationale Gedanke. Eiderstaat und nordische Einheit.,Geschichte,,7c4da300-74b0-c10d-7a3c-4f159528d9cc,Degn,Christian August
Die Schwingungssysteme der halb- und eintägigen Tiden in den Ozeanen.,Ozeanographie,Habilitation,c181e955-d18c-37ed-6b80-4d4c608dca72,Dietrich,Günter Otto Bernhard
Aufbau und Dynamik des südlichen Agulhasstromgebietes.,Ozeanographie,Dissertation,c181e955-d18c-37ed-6b80-4d4c608dca72,Dietrich,Günter Otto Bernhard
Glaziale und periglaziale Formbildung im östlichen Kastilischen Scheidegebirge (Zentralspanien).,Geologie,Dissertation,196280e7-70f9-c009-a00d-52722126f44f,Fränzle,Otto
Die pleistozäne Klima- und Landschaftsentwicklung der nördlichen Po-Ebene im Lichte bodengeographischer Untersuchungen.,Physische Geographie,Habilitation,196280e7-70f9-c009-a00d-52722126f44f,Fränzle,Otto
	 Die Wirtschaftsgrundsätze der Deutschen Gemeindeordnung und ihre Auswirkung auf das gemeindliche Rechnungswesen,Wirtschaftswissenschaften,Dissertation,d0b35195-3e02-84a4-18ff-4d4c60f16bdc,Mülhaupt,Ludwig Heinrich
,Betriebswirtschaftslehre,Habilitation,d0b35195-3e02-84a4-18ff-4d4c60f16bdc,Mülhaupt,Ludwig Heinrich
Untersuchungen über Elektrokardiogramm und Phonokardiogramm bei der Irregularitas perpetua unter besonderer Berücksichtigung von Leistungszeit und Erregungszeit.,Medizin,Dissertation,24c96994-dd6a-5492-616c-4d4c6053e37a,Philipp,Ernst Wilhelm
Experimentelle Studien zur Frage der kongenitalen Trypanosomen- und Spirochäteninfektion.,Medizin,Habilitation,24c96994-dd6a-5492-616c-4d4c6053e37a,Philipp,Ernst Wilhelm
Wirkung des Adrenalins bei einseitiger Ernährung mit Fett.,Medizin,Dissertation,85c86453-e3c6-7c50-2a90-4d4c60dca7f4,Störring,Gustav Ernst
Psychopathologie und Klinik der Angstzustände.,Psychiatrie,Habilitation,85c86453-e3c6-7c50-2a90-4d4c60dca7f4,Störring,Gustav Ernst
,Geographie,Dissertation,f48c0979-90c5-3a9c-ffb8-4d4c609d2204,Credner,Wilhelm
,Geopgraphie,Habilitation,f48c0979-90c5-3a9c-ffb8-4d4c609d2204,Credner,Wilhelm
"Ein Beitrag zum Problem des Protektionismus: eine theoretische Untersuchung über die Wirkung von Zöllen auf Preise, Sozialprodukt und Volkseinkommen, Geldwert und Wechselkurse.",Nationalökonomie,Dissertation,65cc6f4a-983f-7122-a2ca-4d4c609b6c8b,Mackenroth,Gerhard
Theoretische Grundlagen der Preisbildungsforschung und Preispolitik.,Wirtschaftswissenschaften,Habilitation,65cc6f4a-983f-7122-a2ca-4d4c609b6c8b,Mackenroth,Gerhard
Lateinische Dichtungstradition und deutsche Lyrik des 17. Jahrhunderts.,Neuere deutsche Literatur,Habilitation,3d52c008-9e05-d7d8-5e58-4ea939854860,Conrady,Karl Otto
Die Erzählweise Heinrichs von Kleist.,Neuere deutsche Literatur,Dissertation,3d52c008-9e05-d7d8-5e58-4ea939854860,Conrady,Karl Otto
Über relative incontinentia urinae beim Weibe und ihre Behandlung mit Blasen- und Harnröhrenraffung.,Medizin,Dissertation,4df02326-17a6-1994-527c-4d4c605d8229,Benninghoff,Alfred
Beiträge zur vergleichenden Anatomie und Entwicklungsgeschichte des Amphibienherzens.,Medizin,Habilitation,4df02326-17a6-1994-527c-4d4c605d8229,Benninghoff,Alfred
Die Funde der älteren Bronzezeit in Pommern.,Vorgeschichte,Dissertation,85e60010-c51d-cabb-ab9a-4d4c60c6c8cb,Kersten,Karl
Vorgeschichte des Kreises Steinburg.,Ur- und Frühgeschichte,,85e60010-c51d-cabb-ab9a-4d4c60c6c8cb,Kersten,Karl
Die Oberflächen-Strömungen des nordatlantischen Ozeans nördlich von 50° N-Br.,Meereskunde,Dissertation,e3b24a63-ae12-8e7e-83a7-4d4c60f2c45b,Wegemann,Georg
,Erdkunde,Habilitation,e3b24a63-ae12-8e7e-83a7-4d4c60f2c45b,Wegemann,Georg
Chemotherapeutische Versuche gegen das übertragbare Mäusecarcinom.,,Habilitation,2b85e898-b7fe-98db-9a2e-4d4c60d710ee,Stickl,Anton Franz Otto
,,Dissertation,2b85e898-b7fe-98db-9a2e-4d4c60d710ee,Stickl,Anton Franz Otto
"David rex et propheta. König David als vorbildliche Verkörperung des Herrschers und Dichters im Mittelalter, nach Bilddarstellungen des achten bis zwölften Jahrhunderts.",,Dissertation,92b73cbb-93ad-c0a5-b1b0-4d4c6019b536,Steger,Hugo
,,Habilitation,92b73cbb-93ad-c0a5-b1b0-4d4c6019b536,Steger,Hugo
Die politischen Ideen Roman Dmowskis. Ein Beitrag zur Geschichte des Nationalismus in Ostmitteleuropa.,,,e2358751-faf4-462a-bd78-84a3aa1205fe,Hausmann,Kurt Georg
Die politischen Begriffe und Wertungen in der polnischen Aufklärung. Zum Selbstverständnis der Polen in ihrer Reformpublizistik am Ende der Adelsrepublik.,,Dissertation,e2358751-faf4-462a-bd78-84a3aa1205fe,Hausmann,Kurt Georg
Die Haffkrankheit,Innere Medizin,Habilitation,6cba3904-84ab-ffc6-adfa-4d4c60bad4d5,Vogt,Helmut Otto Heinrich
Zur Haematologie der Knochenerkrankungen,Medizin,Dissertation,6cba3904-84ab-ffc6-adfa-4d4c60bad4d5,Vogt,Helmut Otto Heinrich
Die Ursprünge der Sozialpädagogik in der industriellen Gesellschaft.,Pädagogik,Dissertation,a30eff29-b6c4-4b91-4bfa-4d4c60970c71,Mollenhauer,Klaus
Über die Bedeutung der Ernährungsstörung für die Pathogenese der Gefäßwandveränderungen mit besonderer Berücksichtigung der Endarteriitis obliterans und Arteriosklerose.,Allgemeine Pathologie und pathologische Anatomie,,b9b8687a-fbbe-1021-8c84-4d4c6056a4da,Rotter,Wolfgang Walter Josef
Über eine Funktionsprüfung des Magens mit Hilfe der Uraninausscheidung.,Medizin,,b9b8687a-fbbe-1021-8c84-4d4c6056a4da,Rotter,Wolfgang Walter Josef
,Theoretsiche Physik,Habilitation,1393bff8-391d-4b0d-a618-4e37f2f2f363,Koppe,Heinz-Walter
Die Energieverteilung thermischer Neutronen.,Naturwissenschaften,Dissertation,1393bff8-391d-4b0d-a618-4e37f2f2f363,Koppe,Heinz-Walter
"Multiplikationsverfahren zur Trennung von Gasgemischen, insbesondere bei Anwendung von Schwerefeldern.",Chemie,Habilitation,3746b68b-6a99-bfb7-227a-4d4c6033c956,Martin,Hans Ludwig
Photochemische Trennung von Isotopen.,Chemie,Dissertation,3746b68b-6a99-bfb7-227a-4d4c6033c956,Martin,Hans Ludwig
Zur Wirkungsweise neuromuskulär lähmender Stoffe und ihrer Antagonisten,Medizin,,aef75278-5b28-ba8e-8927-4d4c60291b94,Ohnesorge,Friedrich Karl
Wirkungen peripher angreifender Pharmaka auf die Harnblase,Pharmakologie und Toxikologie,Habilitation,aef75278-5b28-ba8e-8927-4d4c60291b94,Ohnesorge,Friedrich Karl
Untersuchungen zur Geschichte der delisch-attischen Symmachie.,Alte Geschichte,Dissertation,786e5a2e-1ae8-6890-3f1c-4d4c6080871f,Nesselhauf,Herbert
Die spätrömische Verwaltung der gallisch-germanischen Länder.,Alte Geschichte,Habilitation,786e5a2e-1ae8-6890-3f1c-4d4c6080871f,Nesselhauf,Herbert
Die Beschlüsse der deutschen Hoftage von 911 bis 1056,Geschichte,Dissertation,c8f2c56a-759e-d446-3a8a-4d4c60ce56d4,Lintzel,Martin
Die altsächsische Verfassung im 8. Jahrhundert,Mittelalterliche Geschichte,Habilitation,c8f2c56a-759e-d446-3a8a-4d4c60ce56d4,Lintzel,Martin
Der Aufbau der psychogenen Reaktion.,Psychiatrie,Habilitation,141401d9-ad6f-574a-88f6-4d4c6096e54a,Braun,Karl Friedrich August Ernst
,Psychiatrie,Dissertation,141401d9-ad6f-574a-88f6-4d4c6096e54a,Braun,Karl Friedrich August Ernst
Der Einfluss der Plastik auf die Anfänge der neuzeitlichen Tafelmalerei.,Kunstgeschichte,Dissertation,6e39b94b-96d9-fb52-fc95-4d4c605290c5,Herrlinger,Robert Bernard Charles
Das Blut in der Milzvene des Menschen.,Anatomie,Habilitation,6e39b94b-96d9-fb52-fc95-4d4c605290c5,Herrlinger,Robert Bernard Charles
Die Milzgefäße der weißen Ratten.,Anatomie,Dissertation,6e39b94b-96d9-fb52-fc95-4d4c605290c5,Herrlinger,Robert Bernard Charles
"Volcher Coiter, 1534-1576.",Medizingeschichte,Habilitation,6e39b94b-96d9-fb52-fc95-4d4c605290c5,Herrlinger,Robert Bernard Charles
Die Bistumsgründungen Heinrichs des Löwen: Untersuchungen zur Geschichte der ostdeutschen Kolonisation.,Geschichte,Habilitation,3404032b-4dc2-0753-7a59-4d4c60c281ab,Jordan,Karl Hans Erich
